Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Embarked_Q,Embarked_S,Title_Group_Miss,Title_Group_Mr,Title_Group_Mrs,Title_Group_Officer,Title_Group_Royalty,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
0,1,0,0.12107470922923289,-0.47454519624983954,-0.4736736092984604,1.2920772676308747,-0.5609748304808925,1,2.4752081689325345,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.710636180746836,-0.5609748304808925,1,-0.3947413104160713,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-1.9145928962358818,0.4327933656785018,0.7676298785983874,-0.6308467419449267,0.6792945838081278,0,-0.7999986914404967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1.3273962532085601,0.4327933656785018,0.7676298785983874,1.3926335529610958,0.6792945838081278,0,0.16657331011493562,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0.2718649022266488,-0.47454519624983954,-0.4736736092984604,-0.9304687128037711,-0.5609748304808925,1,-0.7097680364970046,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,0,1.3273962532085601,-0.47454519624983954,-0.4736736092984604,-0.735062017642051,-0.5609748304808925,1,-0.4297442799806195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.10511058026689096,0.4327933656785018,-0.4736736092984604,-0.002286910785600916,0.059159876663617626,0,-0.21972646259333062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,-1.0852468347500943,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,-0.5540048219347654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7082713522565546,-0.47454519624983954,-0.4736736092984604,-0.6937432719501053,-0.5609748304808925,1,-0.3705332566652298,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2.005952121696932,-0.47454519624983954,0.7676298785983874,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,1,-0.33129586976301484,-0.47454519624983954,0.7676298785983874,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.2718649022266488,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.6609686840041058,-0.5609748304808925,1,-0.3235662721035191,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.33129586976301484,-0.47454519624983954,-0.4736736092984604,-0.8303227815333896,-0.5609748304808925,1,-0.5662558612823572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0.7242354812188965,-0.47454519624983954,5.73284383018578,0.24807791739035287,2.5396987052416584,0,-0.7199749024220269,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.18050567676559892,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,0.2908231319569791,-0.5609748304808925,1,1.0403804417304026,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,1,-0.6328762557578467,0.4327933656785018,2.0089333664952354,-0.029155331370337455,1.299429290952638,0,-0.649387913998159,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,0.2908231319569791,-0.5609748304808925,1,1.0403804417304026,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
